FECHA,AÑO,Doctorando,TITULO_TESIS,APELLIDO1,APELLIDO2,NOMBRE
12-03-2013,2013,"GARCÍA MORENO-TORRES, JOSÉ","DATASET SHIFT IN CLASSIFICATION: TERMINOLOGY, BENCHMARKS AND METHODS",HERRERA,TRIGUERO,FRANCISCO
13-03-2013,2013,"PENICHE CETZAL, RUBI SUREMA",LAS INSTITUCIONES EDUCATIVAS COMO ORGANISMOS MICROPOLITICOS. ESTUDIO CUALITATIVO EN UNA INSTITUCION DE NIVEL SUPERIOR,LORENZO,DELGADO,MANUEL
13-03-2013,2013,"PENICHE CETZAL, RUBI SUREMA",LAS INSTITUCIONES EDUCATIVAS COMO ORGANISMOS MICROPOLITICOS. ESTUDIO CUALITATIVO EN UNA INSTITUCION DE NIVEL SUPERIOR,CÁCERES,RECHE,MARÍA DEL PILAR
15-03-2013,2013,"CALATRAVA GARCIA, ADOLFO","¿LA ESTABILIDAD DEL AUTORITARISMO?. ANALISIS DE LOS PROCESOS DE CAMBIO POLITICO EN ASIA CENTRAL: ESTUDIO DE LOS CASOS DE KAZAKHISTAN, KIRGUIZISTAN Y UZBEKISTAN",CUETO,NOGUERAS,CARLOS DE
15-03-2013,2013,"DERRAC RUS, JOAQUIN",ADVANCED MODELS FOR NEAREST NEIGHBOR CLASSIFICATION BASED ON SOFT COMPUTING TECHNIQUES,HERRERA,TRIGUERO,FRANCISCO
15-03-2013,2013,"BERGMEIR, CHRISTOPH NORBERT","NEW APPROACHES IN TIME SERIES FORECASTING: METHODS, SOTWARE, AND EVALUATION PROCEDURES",BENÍTEZ,SÁNCHEZ,JOSÉ MANUEL
18-03-2013,2013,"IONESCU, ANA MARIA ANDREEA",APPLICATION OF OPTICAL METHODS FOR THE EVALUATION OF HUMAN TISSUES GENERATED BY TISSUE ENGINEERING,HITA,VILLAVERDE,ENRIQUE
18-03-2013,2013,"OUERIAGHLI, NAHID",ESTUDIO DE LA DIVERSIDAD PROCARIOTA EN HÁBITATS SALINOS EMPLEANDO TÉCNICAS MOLECULARES,BEJAR,LUQUE,MARÍA VICTORIA
18-03-2013,2013,"IONESCU, ANA MARIA ANDREEA",APPLICATION OF OPTICAL METHODS FOR THE EVALUATION OF HUMAN TISSUES GENERATED BY TISSUE ENGINEERING,PÉREZ,GÓMEZ,MARÍA DEL MAR
18-03-2013,2013,"OUERIAGHLI, NAHID",ESTUDIO DE LA DIVERSIDAD PROCARIOTA EN HÁBITATS SALINOS EMPLEANDO TÉCNICAS MOLECULARES,MARTÍNEZ-CHECA,BARRERO,FERNANDO JOSÉ
18-03-2013,2013,"IONESCU, ANA MARIA ANDREEA",APPLICATION OF OPTICAL METHODS FOR THE EVALUATION OF HUMAN TISSUES GENERATED BY TISSUE ENGINEERING,ALAMINOS,MINGORANCE,MIGUEL
19-03-2013,2013,"FAKOUSH, BASEM",DE DAMASCO A AL-ANDALUS: UN RECORRIDO POR LA IMAGEN URBANA,GÓMEZ-BLANCO,PONTES,ANTONIO JESÚS
20-03-2013,2013,"ABU REIDAH, IBRAHIM M.M.",CARACTERIZACIÓN DE COMPUESTOS FENÓLICOS EN MATRICES VEGETALES DE ALTO CONSUMO MEDIANTE TÉCNICAS ANALÍTICAS AVANZADAS,FERNÁNDEZ,GUTIÉRREZ,ALBERTO
20-03-2013,2013,"MOLINA SAENZ, NICOLAS FERNANDO","EMPRESA, DESARROLLO Y PAZ. EL CASO DE PRODEPAZ EN ANTIOQUIA, COLOMBIA",JIMÉNEZ,BAUTISTA,FRANCISCO
20-03-2013,2013,"ABU REIDAH, IBRAHIM M.M.",CARACTERIZACIÓN DE COMPUESTOS FENÓLICOS EN MATRICES VEGETALES DE ALTO CONSUMO MEDIANTE TÉCNICAS ANALÍTICAS AVANZADAS,SEGURA,CARRETERO,ANTONIO
20-03-2013,2013,"RODRIGUEZ BARCENAS, GUSTAVO", º1 RED DE INTELIGENCIA COMPARTIDA ORGANIZACIONAL COMO SOPORTE A LA TOMA DE DECISIONES,LÓPEZ-HUERTAS,PÉREZ,MARÍA JOSÉ
20-03-2013,2013,"MOLINA SAENZ, NICOLAS FERNANDO","EMPRESA, DESARROLLO Y PAZ. EL CASO DE PRODEPAZ EN ANTIOQUIA, COLOMBIA",LÓPEZ,MARTÍNEZ,MARIO
20-03-2013,2013,"ABU REIDAH, IBRAHIM M.M.",CARACTERIZACIÓN DE COMPUESTOS FENÓLICOS EN MATRICES VEGETALES DE ALTO CONSUMO MEDIANTE TÉCNICAS ANALÍTICAS AVANZADAS,ARRÁEZ,ROMÁN,DAVID
21-03-2013,2013,"CAMPOS PALLARES, LILIANA","PEDRO MACHUCA EN ITALIA Y EN ESPAÑA, SU PRESENCIA Y HUELLA EN LA PINTURA GRANADINA DEL QUINIENTOS",CALVO,CASTELLÓN,ANTONIO JUAN
22-03-2013,2013,"MARTINEZ SANCHEZ, ISABEL",EVALUACION DE LA CALIDAD DE LOS PLANES DE MEJORA PARA ATENDER A LA DIVERSIDAD EN EDUCACION SECUNDARIA,SALMERÓN,PÉREZ,HONORIO
22-03-2013,2013,"MARTINEZ SANCHEZ, ISABEL",EVALUACION DE LA CALIDAD DE LOS PLANES DE MEJORA PARA ATENDER A LA DIVERSIDAD EN EDUCACION SECUNDARIA,GONZÁLEZ,GONZÁLEZ,DANIEL
22-03-2013,2013,"CUENCA GARCIA, MARÍA  MAGDALENA","INTERACCIÓN, DIETA Y ACTIVIDAD FÍSICA EN LA SALUD DE LOS ADOLESCENTES EUROPEOS. REPERCUSIÓN SOBRE LA COMPOSICIÓN CORPORAL, LA CONDICIÓN FÍSICA Y FACTORES DE RIESGO CARDIOVASCULAR",CASTILLO,GARZÓN,MANUEL
22-03-2013,2013,"NEBOT VALENZUELA, ELENA","VARIACIONES EN EL CONTENIDO MINERAL, DENSIDAD Y GEOMETRÍA DEL FÉMUR DE RATAS POR EFECTO DE LA CANTIDAD Y FUENTE PROTÉICA, ENTRENAMIENTO DE FUERZA Y DE LA ADMINISTRACIÓN DE ESTEROIDES ANABOLIZANTES",ARANDA,RAMÍREZ,PILAR
22-03-2013,2013,"MARTINEZ SANCHEZ, ISABEL",EVALUACION DE LA CALIDAD DE LOS PLANES DE MEJORA PARA ATENDER A LA DIVERSIDAD EN EDUCACION SECUNDARIA,GARCÍA,LUPIÓN,BEATRIZ
22-03-2013,2013,"NEBOT VALENZUELA, ELENA","VARIACIONES EN EL CONTENIDO MINERAL, DENSIDAD Y GEOMETRÍA DEL FÉMUR DE RATAS POR EFECTO DE LA CANTIDAD Y FUENTE PROTÉICA, ENTRENAMIENTO DE FUERZA Y DE LA ADMINISTRACIÓN DE ESTEROIDES ANABOLIZANTES",LÓPEZ-JURADO,ROMERO DE LA CRUZ,MARÍA
22-03-2013,2013,"KONC, ZOLTAN",STRUCTURE AND COMPOSITION OF THE SUBCONTINENTAL LITHOSPHERIC MANTLE IN CONVERGENT SETTINGS: INSIGHTS FROM MANTLE XENOLITHS HOSTED IN ALKALINE MAGMATISM,GARRIDO,MARÍN,CARLOS JESÚS
22-03-2013,2013,"NEBOT VALENZUELA, ELENA","VARIACIONES EN EL CONTENIDO MINERAL, DENSIDAD Y GEOMETRÍA DEL FÉMUR DE RATAS POR EFECTO DE LA CANTIDAD Y FUENTE PROTÉICA, ENTRENAMIENTO DE FUERZA Y DE LA ADMINISTRACIÓN DE ESTEROIDES ANABOLIZANTES",PORRES,FOULQUIE,JESÚS MARÍA
22-03-2013,2013,"CUENCA GARCIA, MARÍA  MAGDALENA","INTERACCIÓN, DIETA Y ACTIVIDAD FÍSICA EN LA SALUD DE LOS ADOLESCENTES EUROPEOS. REPERCUSIÓN SOBRE LA COMPOSICIÓN CORPORAL, LA CONDICIÓN FÍSICA Y FACTORES DE RIESGO CARDIOVASCULAR",RUIZ,RUIZ,JONATAN
22-03-2013,2013,"CUENCA GARCIA, MARÍA  MAGDALENA","INTERACCIÓN, DIETA Y ACTIVIDAD FÍSICA EN LA SALUD DE LOS ADOLESCENTES EUROPEOS. REPERCUSIÓN SOBRE LA COMPOSICIÓN CORPORAL, LA CONDICIÓN FÍSICA Y FACTORES DE RIESGO CARDIOVASCULAR",ORTEGA,PORCEL,FRANCISCO BARTOLOMÉ
22-03-2013,2013,"CRUZ RECIO, MANUEL DE LA",EL CONCEPTO DE VALOR COMUNICATIVO EN LA ESCUELA TRADUCTOLÓGICA DE LEIPZIG: GERT JÄGER. UNA PROPUESTA TEÓRICA DE AMPLIACIÓN PRAGMÁTICO- HERMENÉUTICA,JUNG,,LINUS GÜNTER
02-04-2013,2013,"CHAVES RODRIGUEZ, ROSA MARIA",UN NUEVO MODELO DE INTERCONECTIVIDAD FUNCIONAL CEREBRAL MEDIANTE REGLAS DE ASOCIACIÓN APLICADO A LA DETECCIÓN DE ALTERACIONES NEUROLÓGICAS,GORRIZ,SÁEZ,JUAN MANUEL
02-04-2013,2013,"CHAVES RODRIGUEZ, ROSA MARIA",UN NUEVO MODELO DE INTERCONECTIVIDAD FUNCIONAL CEREBRAL MEDIANTE REGLAS DE ASOCIACIÓN APLICADO A LA DETECCIÓN DE ALTERACIONES NEUROLÓGICAS,RAMÍREZ,PÉREZ DE INESTROSA,JAVIER
03-04-2013,2013,"TORRES FERNANDEZ, MIGUEL ERNESTO",EFECTO DEL TRATAMIENTO CON VANADIO (IV) SOBRE LA UTILIZACIÓN DIGESTIVA Y METABÓLICA DEL HIERRO Y SOBRE LA GLUCEMIA Y OTROS PARÁMETROS EN RATAS DEFICIENTES EN MAGNESIO Y DIABÉTICAS,LLOPIS,GONZÁLEZ,JUAN
03-04-2013,2013,"ROMERO CASTELLANO, CRISTINA",EVOLUCIÓN DEL DIAGNÓSTICO DEL CÁNCER DE MAMA: IMPACTO DE LA MAMOGRAFÍA DIGITAL Y LOS PROGRAMAS DE ASISTENCIA AL DIAGNÓSTICO POR ORDENADOR (CAD),BOTELLA,LÓPEZ,MIGUEL CECILIO
03-04-2013,2013,"TORRES FERNANDEZ, MIGUEL ERNESTO",EFECTO DEL TRATAMIENTO CON VANADIO (IV) SOBRE LA UTILIZACIÓN DIGESTIVA Y METABÓLICA DEL HIERRO Y SOBRE LA GLUCEMIA Y OTROS PARÁMETROS EN RATAS DEFICIENTES EN MAGNESIO Y DIABÉTICAS,ARANDA,RAMÍREZ,PILAR
03-04-2013,2013,"POZUELO CALVO, ROCIO",CORRELACIÓN CLÍNICO RADIOLÓGICA EN PACIENTES CON DOLOR FEMORO-PATELAR,RUIZ,SANTIAGO,FERNANDO
03-04-2013,2013,"MARTINEZ GUTIERREZ, ROCIO",ANIMALIZAR Y MECANIZAR: DOS FORMAS DE DESHUMANIZACIÓN,RODRÍGUEZ,BAILÓN,ROSA MARÍA
03-04-2013,2013,"POZUELO CALVO, ROCIO",CORRELACIÓN CLÍNICO RADIOLÓGICA EN PACIENTES CON DOLOR FEMORO-PATELAR,OLEA,SERRANO,NICOLÁS
03-04-2013,2013,"MARTINEZ GUTIERREZ, ROCIO",ANIMALIZAR Y MECANIZAR: DOS FORMAS DE DESHUMANIZACIÓN,MOYA,MORALES,MIGUEL CARLOS
03-04-2013,2013,"TORRES FERNANDEZ, MIGUEL ERNESTO",EFECTO DEL TRATAMIENTO CON VANADIO (IV) SOBRE LA UTILIZACIÓN DIGESTIVA Y METABÓLICA DEL HIERRO Y SOBRE LA GLUCEMIA Y OTROS PARÁMETROS EN RATAS DEFICIENTES EN MAGNESIO Y DIABÉTICAS,SÁNCHEZ,GONZÁLEZ,CRISTINA
05-04-2013,2013,"LOPEZ GARCIA, JOSE MIGUEL",ANÁLISIS DE LA METODOLOGÍA ESTADÍSTICA DE LOS ESTUDIOS DE MICROFILTRACIÓN EN OPERATORIA DENTAL Y ENDODONCIA: REVISIÓN DE LA LITERATURA 2001/2010,PULGAR,ENCINAS,ROSA MARÍA
05-04-2013,2013,"LOPEZ GARCIA, JOSE MIGUEL",ANÁLISIS DE LA METODOLOGÍA ESTADÍSTICA DE LOS ESTUDIOS DE MICROFILTRACIÓN EN OPERATORIA DENTAL Y ENDODONCIA: REVISIÓN DE LA LITERATURA 2001/2010,LUCENA,MARTÍN,CRISTINA
11-04-2013,2013,"RUIZ HERRERA, ALFONSO",DINÁMICA DE POBLACIONES DESDE UN PUNTO DE VISTA TOPOLÓGICO,ORTEGA,RÍOS,RAFAEL
11-04-2013,2013,"CACHAPA CONCEIÇAO CADETE, MARIA DO ROSÁRIO",ESCOLA SECUNDÁRIA MADEIRA TORRES: MODELO DE INTERVENÇAO TEATRAL PARA A TRANSFORMAÇAO PESSOAL Y SOCIAL,LINARES,ALES,FRANCISCO
12-04-2013,2013,"SANCHEZ MENDIAS, JAVIER",ACTITUDES HACIA LAS MATEMÁTICAS DE LOS FUTUROS MAESTROS DE EDUCACIÓN PRIMARIA,MIÑÁN,ESPIGARES,ANTONIO
12-04-2013,2013,"RIOS MARCO, PABLO",EFFECT OF ANTIPROLIFERATIVE ALKYLPHOSPHOLIPIDS ON CHOLESTEROL HOMEOSTASIS,CARRASCO,JIMÉNEZ,MARÍA PAZ
12-04-2013,2013,"MOLERO JURADO, JULIA",EVALUACIÓN CÉFALOMETRICA Y MORFOMETRICA DE LOS CAMBIOS PRODUCIDOS POR EL TRATAMIENTO CON MENTONERA,ALARCÓN,PÉREZ,JOSÉ ANTONIO
12-04-2013,2013,"MOLERO JURADO, JULIA",EVALUACIÓN CÉFALOMETRICA Y MORFOMETRICA DE LOS CAMBIOS PRODUCIDOS POR EL TRATAMIENTO CON MENTONERA,RUIZ,LINARES,MATILDE
12-04-2013,2013,"PRADOS MARTIN, ALEJANDRO",IDENTIFICACIÓN DE CÉLULAS ORGANIZADORAS DE TEJIDO LINFOIDE EN AMÍGDALAS HUMANAS,GARCÍA,OLIVARES,ENRIQUE FERNANDO
12-04-2013,2013,"RIOS MARCO, PABLO",EFFECT OF ANTIPROLIFERATIVE ALKYLPHOSPHOLIPIDS ON CHOLESTEROL HOMEOSTASIS,SEGOVIA,PARRA,JOSEFA LIBORIA
12-04-2013,2013,"SANCHEZ MENDIAS, JAVIER",ACTITUDES HACIA LAS MATEMÁTICAS DE LOS FUTUROS MAESTROS DE EDUCACIÓN PRIMARIA,RODRÍGUEZ,SABIOTE,CLEMENTE
12-04-2013,2013,"SANCHEZ MENDIAS, JAVIER",ACTITUDES HACIA LAS MATEMÁTICAS DE LOS FUTUROS MAESTROS DE EDUCACIÓN PRIMARIA,SEGOVIA,ALEX,ISIDORO
16-04-2013,2013,"MARTIN MORALES, MARIA",EL RESIDUO DE CONSTRUCCIÓN Y DEMOLICIÓN (RCD) COMO ÁRIDO EN LA ELABORACIÓN DE PREFABRICADOS NO ESTRUCTURALES,VALVERDE,ESPINOSA,IGNACIO
18-04-2013,2013,"OLIVARES VICENTE, ALBERTO",SIGNAL PROCESSING OF MAGNETIC AND INERTIAL SENSOR'S SIGNALS APPLIED TO HUMAN BODY MOTION MONITORING,OLIVARES,RUIZ,GONZALO
18-04-2013,2013,"AGUILERA MORILLO, MARIA DEL CARMEN",MÉTODOS DE ESTIMACIÓN PENALIZADA EN ANÁLISIS DE DATOS FUNCIONALES,AGUILERA,DEL PINO,ANA MARÍA
18-04-2013,2013,"OLIVARES VICENTE, ALBERTO",SIGNAL PROCESSING OF MAGNETIC AND INERTIAL SENSOR'S SIGNALS APPLIED TO HUMAN BODY MOTION MONITORING,GORRIZ,SÁEZ,JUAN MANUEL
18-04-2013,2013,"OLIVARES VICENTE, ALBERTO",SIGNAL PROCESSING OF MAGNETIC AND INERTIAL SENSOR'S SIGNALS APPLIED TO HUMAN BODY MOTION MONITORING,RAMÍREZ,PÉREZ DE INESTROSA,JAVIER
19-04-2013,2013,"PAGALDAY MUÑOZ, AITOR",LA APLICACIÓN DE LA TEORÍA DE LOS PRINCIPIOS CIENTÍFICO-DIDÁCTICOS A LA ENSEÑANZA DE LA GEOGRAFÍA Y DE LA HISTORIA EN 3º Y 4º DE ESO,GARCÍA,RUIZ,ANTONIO LUIS
19-04-2013,2013,"Garrido López, Cristina Pilar",ESTUDIO DEL FENOTIPO INMUNOLÓGICO DE METÁSTASIS OBTENIDAS DE RATONES SOMETIDOS A DIFERENTES PROTOCOLOS DE INMUNOTERAPIA,GARRIDO,TORRES-PUCHOL,FEDERICO
19-04-2013,2013,"APARICIO, YANNELYS DEL CARMEN",LO QUE EL TIEMPO NO SE LLEVÓ: LA NARRATIVA HISTÓRICA DE JULIO TRAVIESO SERRANO,SALVADOR,JOFRE,ÁLVARO
22-04-2013,2013,"ROMERO DIAZ DE LA GUARDIA, JOSE JAVIER",TÉCNICAS Y ESTRATEGIAS DIDÁCTICAS PARA LA AUTORÍA Y DESPLIEGUE DE MATERIALES EDUCATIVOS DIGITALIZADOS EN ENTORNOS VIRTUALES DE FORMACIÓN: ANALISIS EN EL MARCO DEL PLAN DE FORMACIÓN ESCUELA TIC 2.0,SOLA,MARTÍNEZ,TOMÁS
22-04-2013,2013,"ROMERO DIAZ DE LA GUARDIA, JOSE JAVIER",TÉCNICAS Y ESTRATEGIAS DIDÁCTICAS PARA LA AUTORÍA Y DESPLIEGUE DE MATERIALES EDUCATIVOS DIGITALIZADOS EN ENTORNOS VIRTUALES DE FORMACIÓN: ANALISIS EN EL MARCO DEL PLAN DE FORMACIÓN ESCUELA TIC 2.0,TRUJILLO,TORRES,JUAN MANUEL
22-04-2013,2013,"AWAWDEH, KARAM M.H.",MODELADO DE FENÓMENOS DE HISTÉRESIS Y CONTACTOS EN TRANSISTORES ORGÁNICOS/POLIMÉRICOS,JIMÉNEZ,TEJADA,JUAN ANTONIO
23-04-2013,2013,"LOPEZ ALONSO, MONICA",METODOLOGÍA PARA EL ANÁLISIS Y EL CONTROL DE LOS COSTES RELACIONADOS CON LA SEGURIDAD Y SALUD EN LAS OBRAS DE CONSTRUCCIÓN,MENÉNDEZ,ONDINA,ANTONIO
23-04-2013,2013,"LOPEZ ALONSO, MONICA",METODOLOGÍA PARA EL ANÁLISIS Y EL CONTROL DE LOS COSTES RELACIONADOS CON LA SEGURIDAD Y SALUD EN LAS OBRAS DE CONSTRUCCIÓN,IBARRONDO,DÁVILA,MARÍA DEL PILAR
23-04-2013,2013,"LOPEZ ALONSO, MONICA",METODOLOGÍA PARA EL ANÁLISIS Y EL CONTROL DE LOS COSTES RELACIONADOS CON LA SEGURIDAD Y SALUD EN LAS OBRAS DE CONSTRUCCIÓN,RUBIO,GÁMEZ,MARÍA DEL CARMEN
26-04-2013,2013,"GARCIA TORRECILLAS, JUAN MANUEL","LA HOSPITALIZACIÓN POR INSUFICIENCIA CARDIACA EN ESPAÑA 1997-2007: MAGNITUD, CARACTERÍSTICAS CLÍNICAS Y TENDENCIAS. DETECCIÓN Y CARACTERIZACIÓN DE SUBPOBLACIONES COMPLEJAS UTILIZANDO LOS GRD 127 Y 544",SÁNCHEZ-MONTESINOS,GARCÍA,INDALECIO
26-04-2013,2013,"SÁNCHEZ QUILES, ISABEL MARÍA",ATENCIÓN FARMACÉUTICA: REACCIONES ALÉRGICAS CRUZADAS EN PENICILINAS Y ANTIINFLAMATORIOS NO ESTEROIDEOS (AINES),MARTÍNEZ,MARTÍNEZ,FERNANDO
26-04-2013,2013,"VALVERDE TERCEDOR, MARIA DEL CARMEN",CRECIMIENTO BIOMIMÉTICO DE NANOMAGNETITAS MEDIADO POR LA PROTEÍNA MAMC DEL MAGNETOSOMA DE MAGNETOCOCCUS MARINUS CEPA MC-1,MARTÍNEZ,BUENO,MANUEL
26-04-2013,2013,"SÁNCHEZ QUILES, ISABEL MARÍA",ATENCIÓN FARMACÉUTICA: REACCIONES ALÉRGICAS CRUZADAS EN PENICILINAS Y ANTIINFLAMATORIOS NO ESTEROIDEOS (AINES),CALLEJA,HERNÁNDEZ,MIGUEL ÁNGEL
26-04-2013,2013,"VALVERDE TERCEDOR, MARIA DEL CARMEN",CRECIMIENTO BIOMIMÉTICO DE NANOMAGNETITAS MEDIADO POR LA PROTEÍNA MAMC DEL MAGNETOSOMA DE MAGNETOCOCCUS MARINUS CEPA MC-1,JIMÉNEZ,LÓPEZ,CONCEPCIÓN
26-04-2013,2013,"VELO GALA, INMACULADA",NUEVOS TRATAMIENTOS DE AGUAS MEDIANTE TECNOLOGÍAS INTEGRADAS BASADAS EN EL USO DE PROCESOS AVANZADOS DE OXIDACIÓN/ REDUCCIÓN Y CARBÓN ACTIVADO,SÁNCHEZ,POLO,MANUEL
26-04-2013,2013,"PEREZ CAMPAÑA, ROCIO","LA VEGA DEL GUADALFEO COMO PAISAJE AGRARIO PERIURBANO: TRANSFORMACIÓN, ECOESTRUCTURA Y MULTIFUNCIONALIDAD",VALENZUELA,MONTES,LUIS MIGUEL
29-04-2013,2013,"ALAÑON PARDO, ANA MARIA",ESTUDIO DE ADECUACIÓN DE LA PRESCRIPCIÓN DE QUIMIOTERAPIA EN CÁNCER DE MAMA EN UN HOSPITAL DE TERCER NIVEL,RAMÍREZ,TORTOSA,MARÍA CARMEN
29-04-2013,2013,"GAMEZ MONTALVO, MARIA JULIA","LAS TÉCNICAS DE GRUPO COMO ESTRATEGIA METODOLÓGICA EN LA ADQUISICIÓN DE LA COMPETENCIA DE TRABAJO EN EQUIPO EN LOS PRIMEROS CURSOS DE GRADO EN LA ESCUELA DE MAGISTERIO ""LA INMACULADA""",TORRES,MARTÍN,CÉSAR
29-04-2013,2013,"ALAÑON PARDO, ANA MARIA",ESTUDIO DE ADECUACIÓN DE LA PRESCRIPCIÓN DE QUIMIOTERAPIA EN CÁNCER DE MAMA EN UN HOSPITAL DE TERCER NIVEL,CALLEJA,HERNÁNDEZ,MIGUEL ÁNGEL
29-04-2013,2013,"GAMEZ MONTALVO, MARIA JULIA","LAS TÉCNICAS DE GRUPO COMO ESTRATEGIA METODOLÓGICA EN LA ADQUISICIÓN DE LA COMPETENCIA DE TRABAJO EN EQUIPO EN LOS PRIMEROS CURSOS DE GRADO EN LA ESCUELA DE MAGISTERIO ""LA INMACULADA""",MINGORANCE,ESTRADA,ÁNGEL CUSTODIO
07-05-2013,2013,"MORENO GONZALEZ, DAVID",DESARROLLO DE METODOLOGÍAS ANALÍTICAS PARA LA DETERMINACIÓN DE RESIDUOS DE CARBAMATOS EN ALIMENTOS Y AGUAS,BOSQUE,SENDRA,JUAN MANUEL
07-05-2013,2013,"MORENO GONZALEZ, DAVID",DESARROLLO DE METODOLOGÍAS ANALÍTICAS PARA LA DETERMINACIÓN DE RESIDUOS DE CARBAMATOS EN ALIMENTOS Y AGUAS,GÁMIZ,GRACIA,LAURA
07-05-2013,2013,"MORENO GONZALEZ, DAVID",DESARROLLO DE METODOLOGÍAS ANALÍTICAS PARA LA DETERMINACIÓN DE RESIDUOS DE CARBAMATOS EN ALIMENTOS Y AGUAS,GARCÍA,CAMPAÑA,ANA MARÍA
10-05-2013,2013,"LONGONI, SILVIA STEFANIA","PURIFICACIÓN DE UNA SUPERÓXIDO DISMUTASA EXCRETADA POR PARÁSITOS DEL GÉNERO LEISHMANIA (L. INFANTUM, L. AMAZONENSIS, L. PERUVIANA Y L. BRAZILIENSIS) Y SU USO PARA EL DIAGNÓSTICO DE LA LEISHMANIASIS",SÁNCHEZ,MORENO,MANUEL
10-05-2013,2013,"BERMUDEZ  EDO, MARIA DEL CAMPO",UNA APROXIMACIÓN AL ANÁLISIS DE LA INNOVACIÓN Y LOS PROCESOS DE GESTIÓN MEDIOAMBIENTAL: GESTIÓN DE PATENTES BASADAS EN ONTOLOGÍAS Y ESTUDIO DE WEBS CORPORATIVAS,HURTADO,TORRES,NURIA ESTHER
10-05-2013,2013,"BERMUDEZ  EDO, MARIA DEL CAMPO",UNA APROXIMACIÓN AL ANÁLISIS DE LA INNOVACIÓN Y LOS PROCESOS DE GESTIÓN MEDIOAMBIENTAL: GESTIÓN DE PATENTES BASADAS EN ONTOLOGÍAS Y ESTUDIO DE WEBS CORPORATIVAS,GARRIDO,BULLEJOS,JOSÉ LUIS
10-05-2013,2013,"LONGONI, SILVIA STEFANIA","PURIFICACIÓN DE UNA SUPERÓXIDO DISMUTASA EXCRETADA POR PARÁSITOS DEL GÉNERO LEISHMANIA (L. INFANTUM, L. AMAZONENSIS, L. PERUVIANA Y L. BRAZILIENSIS) Y SU USO PARA EL DIAGNÓSTICO DE LA LEISHMANIASIS",MARÍN,SÁNCHEZ,CLOTILDE
10-05-2013,2013,"BERMUDEZ  EDO, MARIA DEL CAMPO",UNA APROXIMACIÓN AL ANÁLISIS DE LA INNOVACIÓN Y LOS PROCESOS DE GESTIÓN MEDIOAMBIENTAL: GESTIÓN DE PATENTES BASADAS EN ONTOLOGÍAS Y ESTUDIO DE WEBS CORPORATIVAS,NOGUERA,GARCÍA,MANUEL
14-05-2013,2013,"QUESADA MOLINA, CAROLINA",AVANCES EN LA DETERMINACION DE RESIDUOS DE HERBICIDAS Y CEFALOSPORINAS EN MUESTRAS AMBIENTALES Y ALIMENTARIAS MEDIANTE TECNICAS MINIATURIZADAS,GARCÍA,CAMPAÑA,ANA MARÍA
14-05-2013,2013,"QUESADA MOLINA, CAROLINA",AVANCES EN LA DETERMINACION DE RESIDUOS DE HERBICIDAS Y CEFALOSPORINAS EN MUESTRAS AMBIENTALES Y ALIMENTARIAS MEDIANTE TECNICAS MINIATURIZADAS,OLMO,IRUELA,MARÍA MONSALUD DEL
15-05-2013,2013,"FUNES GODOY, SILVIA",AUMENTO DE PESO Y DE ÍNDICE DE MASA CORPORAL EN NIÑOS Y ADOLESCENTES TRATADOS CON ANTIPSICÓTICOS: REVISIÓN CRÍTICA Y ESTUDIO LONGITUDINAL,MARTÍNEZ,ORTEGA,JOSÉ MARÍA
16-05-2013,2013,"LUQUE SOLA, NICETO RAFAEL",ESQUEMAS DE CONTROL ROBÓTICO BIO-INSPIRADOS UTILIZANDO ESTRUCTURAS DE NEURONALES BIOLÓGICAMENTE PLAUSIBLES,ROS,VIDAL,EDUARDO
16-05-2013,2013,"LUQUE SOLA, NICETO RAFAEL",ESQUEMAS DE CONTROL ROBÓTICO BIO-INSPIRADOS UTILIZANDO ESTRUCTURAS DE NEURONALES BIOLÓGICAMENTE PLAUSIBLES,CARRILLO,SÁNCHEZ,RICHARDS RAFAEL
17-05-2013,2013,"HUSSEIN EL AHMED, RYMA",EFECTOS PSIQUIÁTRICOS RETARDADOS POR EL CONSUMO DE COCAÍNA,BOTELLA,LÓPEZ,MIGUEL CECILIO
17-05-2013,2013,"CABEZAS CLAVIJO, ALVARO","ESTUDIO BIBLIOMÉTRICO DE LA PRODUCCIÓN, ACTIVIDAD Y COLABORACIÓN CIENTÍFICAS EN GRUPOS DE INVESTIGACIÓN: EL CASO DE LA UNIVERSIDAD DE MURCIA",JIMÉNEZ,CONTRERAS,EVARISTO
17-05-2013,2013,"CABEZAS CLAVIJO, ALVARO","ESTUDIO BIBLIOMÉTRICO DE LA PRODUCCIÓN, ACTIVIDAD Y COLABORACIÓN CIENTÍFICAS EN GRUPOS DE INVESTIGACIÓN: EL CASO DE LA UNIVERSIDAD DE MURCIA",DELGADO,LÓPEZ-CÓZAR,EMILIO
17-05-2013,2013,"HUSSEIN EL AHMED, RYMA",EFECTOS PSIQUIÁTRICOS RETARDADOS POR EL CONSUMO DE COCAÍNA,LÓPEZ,GUARNIDO,OLGA
21-05-2013,2013,"OÑA LOPEZ, ROCIO DE",ANÁLISIS DE LA CALIDAD DEL SERVICIO DEL TRANSPORTE PÚBLICO MEDIANTE ÁRBOLES DE DECISIÓN,OÑA,LÓPEZ,JUAN JOSÉ DE
